Samples,Xpos,Ypos,Pow,NebMode
91,3.9850758390034198,0.42769386201186066,-1.2070077163688282,0
92,4.005538015119416,0.42769386201186066,-1.2121286406600387,0
93,3.9748447509454223,0.4225996872560529,-1.2070077163688282,0
94,3.9901913830324194,0.42769386201186066,-1.2070077163688282,0
95,4.000422471090417,0.42769386201186066,-1.2121286406600387,0
96,4.005538015119416,0.42769386201186066,-1.2121286406600387,0
97,4.010653559148414,0.43278803676766486,-1.2121286406600387,0
98,4.005538015119416,0.42769386201186066,-1.2172495649512491,0
99,4.010653559148414,0.43278803676766486,-1.2121286406600387,0
100,3.995306927061419,0.42769386201186066,-1.2070077163688282,0
101,3.9901913830324194,0.42769386201186066,-1.2070077163688282,0
102,4.000422471090417,0.42769386201186066,-1.2070077163688282,0
103,4.005538015119416,0.42769386201186066,-1.2121286406600387,0
104,4.097617807641393,0.448070561035081,-1.247975110698512,0
105,4.107848895699393,0.45316473579088523,-1.2530960349897207,0
106,4.11807998375739,0.4582589105466912,-1.258216959280933,0
107,4.133426615844387,0.4582589105466912,-1.258216959280933,0
108,4.138542159873385,0.4633530853024954,-1.2684588078633539,0
109,4.148773247931384,0.4633530853024954,-1.2684588078633539,0
110,4.087386719583396,0.448070561035081,-1.2428541864072997,0
111,4.0771556315254,0.448070561035081,-1.237733262116091,0
112,4.087386719583396,0.44297638627927505,-1.237733262116091,0
113,4.138542159873385,0.4582589105466912,-1.258216959280933,0
114,4.1283110718153875,0.4633530853024954,-1.2633378835721434,0
115,4.1283110718153875,0.4633530853024954,-1.258216959280933,0
116,4.082271175554396,0.448070561035081,-1.2428541864072997,0
117,4.066924543467401,0.44297638627927505,-1.2326123378248806,0
118,4.066924543467401,0.44297638627927505,-1.2326123378248806,0
119,4.102733351670393,0.45316473579088523,-1.2428541864072997,0
120,4.107848895699393,0.4582589105466912,-1.2530960349897207,0
121,4.102733351670393,0.45316473579088523,-1.247975110698512,0
122,4.11296443972839,0.45316473579088523,-1.247975110698512,0
123,4.107848895699393,0.45316473579088523,-1.2530960349897207,0
124,4.11296443972839,0.45316473579088523,-1.2530960349897207,0
125,4.123195527786388,0.4582589105466912,-1.2633378835721434,0
126,4.11296443972839,0.45316473579088523,-1.2530960349897207,0
127,4.11807998375739,0.45316473579088523,-1.2530960349897207,0
128,4.1283110718153875,0.4633530853024954,-1.2633378835721434,0
129,4.138542159873385,0.4633530853024954,-1.2684588078633539,0
130,4.102733351670393,0.45316473579088523,-1.247975110698512,0
